nome,nome_it,tipo,comune,provincia,lat,lon,osm_id,wikipedia,wikidata
Borelletta,,hamlet,,,44.1496451,10.338432,1270566431,,Q18488441
Borgacciano,,hamlet,,,43.464516,12.1061278,1271320460,,Q18484180
Borgaccio,,hamlet,,,43.7177611,11.2808425,336642588,,Q18486463
Borgallo,,hamlet,,,44.4250446,9.8403488,7965832122,,
Borgano,,hamlet,,,43.8059744,10.8978732,1560630983,,
Borgatello,,hamlet,,,43.4269806,11.0912679,317673055,it:Borgatello,Q1817841
Borghetto,,hamlet,,,43.9807246,10.8659337,1416251319,,Q18490658
Borghetto,,village,,,43.3561001,11.8097345,1434671922,,Q18484186
Borghetto,,hamlet,,,43.8692348,10.5368573,13539005683,,
Borghetto-Melara,,village,,,44.1006027,9.9921961,1411140981,,Q18489303
Borghigiana,,hamlet,,,43.6642895,10.8371088,1759757056,,Q18490049
Borgo,,hamlet,,,44.2907248,9.9078969,1003621996,,Q18489305
Borgo,,hamlet,,,44.0788281,10.9456458,6035016705,,
Borgo Al Fango,,hamlet,,,43.1657769,10.9968423,10974508891,,
Borgo Carige,,village,,,42.4246841,11.4189566,2524713056,it:Borgo Carige,Q2252965
Borgo Iesolana,,hamlet,,,43.4625791,11.6387327,286786339,,
Borgo Lozzi,,hamlet,,,43.2094434,11.2556733,2321321190,,
Borgo Santa Rita,,hamlet,,,42.9577817,11.3851828,4377481855,it:Borgo Santa Rita,Q2802146
Borgo Scopeto,,hamlet,,,43.3924893,11.3693579,1853900741,,
Borgo Storico Santa Lucia,,hamlet,,,43.4517022,11.0628723,12273822956,,
Borgo Tutto è Vita,,hamlet,,,43.9944868,11.1668486,3412568106,,
Borgo a Buggiano,,village,,,43.8783644,10.7314283,3068106844,it:Borgo a Buggiano,Q18490660
Borgo a Cascia,,hamlet,,,43.6715542,11.5150703,767385640,,
Borgo a Giovi,,hamlet,,,43.5312402,11.8646404,599645693,,
Borgo a Mozzano,,village,,,43.978948,10.545703,61753540,,Q30022974
Borgo alla Collina,,hamlet,,,43.749412,11.7252187,560377462,,Q18484193
Borgo dei semplici,,hamlet,,,43.7938039,12.1731393,9914206795,,
Borgo di Dudda,,hamlet,,,43.6006767,11.3858328,317671475,,Q18486471
Borgo di Morello,,hamlet,,,43.8679502,11.2198392,583284213,,
Borgo di Pantalla,,hamlet,,,42.5826051,11.6386131,743459534,,
Borgo di Porto Ercole,,hamlet,,,42.3910163,11.2106542,5631277792,,
Borgo di Sopra,,hamlet,,,43.7024276,11.2189152,336483387,,Q18486474
Borgoforte,,hamlet,,,43.5568535,10.9518649,495240592,,
Borgonuovo,,hamlet,,,43.6244879,11.9964724,1444626548,,Q18484197
Borselli,,hamlet,,,43.7949332,11.538064,358006317,,
Borsigliana,,hamlet,,,44.2117175,10.3090201,577763744,,
Boscaccio,,hamlet,,,43.9980271,10.9140092,1283900224,,
Boscarecci,,hamlet,,,43.8604093,10.4462187,495251596,,Q18488446
Boschetto,,hamlet,,,44.1818019,9.8649318,1445480746,,Q18489307
Boschi,,hamlet,,,43.5872835,10.5851979,495237001,,Q18490052
Bosco,,hamlet,,,44.2791582,10.0542187,2463948852,,
Bosco di Piccione,,hamlet,,,43.6986184,10.6558177,453006487,,
Bosco di Rossano,,hamlet,,,44.3052972,9.7964097,892501308,,Q18489308
Boscolungo,,hamlet,,,44.1403057,10.6723574,1293853377,,Q18490662
Boscona,,hamlet,,,43.4086403,11.0999849,317673056,it:Boscona,Q3642899
Bossi,,hamlet,,,43.3717702,11.4502655,339658536,,Q18491466
Bossi di Sopra,,hamlet,,,43.3734202,11.451222,10607096133,,
Bossi-Cellaio,,hamlet,,,43.4182791,11.9089021,1452654926,,Q18484211
Botinaccio,,hamlet,,,43.6921734,11.0222915,1197549159,,
Botrici,,hamlet,,,43.9093445,10.2954005,268100590,,
Botro,,hamlet,,,44.0157491,10.837728,1297731017,,Q18490664
Bottai,,hamlet,,,43.7260208,11.2247621,940033553,,
Bottega,,hamlet,,,43.409023,11.9850165,1452654934,,Q18484228
Bottega Genovini,,hamlet,,,43.6436514,10.8343161,495237003,,Q18490053
Bottega Nuova,,hamlet,,,43.7303912,11.3804475,318680486,,Q18486498
Botteghino,,hamlet,,,43.571826,10.5399188,1775354125,,Q18490055
Bottegone,,village,,,43.8928081,10.9586828,1872468255,it:Bottegone (Pistoia),Q2515743
Botticino,,village,,,43.9296639,10.648942,1553696774,,
Bottignana,,hamlet,,,44.2807725,10.1668694,3445093163,,Q18489310
Bottignana di Sopra,,hamlet,,,44.2829053,10.1626475,2598570807,,
Bottinrosso,,hamlet,,,43.8835334,11.3299165,12423621187,,
Bottria,,hamlet,,,44.2462267,9.9220524,1003630397,,Q18489312
Bovecchio,,hamlet,,,43.9809055,11.1879867,399068684,,Q18486501
Boveglio,,village,,,43.9681115,10.6416948,248925871,,Q18488450
Bozzano,,village,,,43.8610001,10.354397,264566586,it:Bozzano (Massarosa),Q3643322
Bozzano,,village,,,43.9245602,10.4191628,897018101,,Q18488454
Braccagni,,village,,,42.8736579,11.0736302,611327787,it:Braccagni,Q1118253
Braia,,hamlet,,,44.4445873,9.8451927,1003601994,it:Braia,Q3643564
Brancialino,,hamlet,,,43.6394252,12.1001098,3474636538,,Q18484234
Brancorsi,,hamlet,,,43.1472956,10.6523851,4993107586,,
Brandeglio,,hamlet,,,44.0003464,10.6377341,420592497,,
Bratto,,hamlet,,,44.453666,9.8482345,1003601987,it:Bratto,Q2924107
Brenna,,village,,,43.2029036,11.2329844,4689668116,,Q22691442
Brentaccio,,hamlet,,,43.9006128,10.3924894,495247092,,
Brica,,hamlet,,,44.2386235,10.3420118,1943359750,,
Bricciano,,hamlet,,,43.4551931,11.4554208,1498255272,,
Bricoli,,hamlet,,,43.745581,11.1244632,317316787,,
Brolio di Castiglion Fiorentino,,village,,,43.2893682,11.8522013,270304642,it:Brolio,Q2403059
Brollo,,hamlet,,,43.6392899,11.4213825,317671476,,
Broncigliano,,hamlet,,,43.7411955,11.1841679,535266186,,Q18486506
Brucciano,,hamlet,,,44.0646188,10.4018703,1435761403,it:Brucciano,Q3645444
Bruceto,,hamlet,,,43.8046506,10.9877853,317316788,,Q18491312
Brucianesi,,hamlet,,,43.7634828,11.059511,3200272514,it:Brucianesi,Q2728660
Brugnano,,hamlet,,,43.634106,11.1305695,13442813955,,
Brumarchi,,hamlet,,,43.7033658,11.3571126,2677454139,,
Brunello,,hamlet,,,42.805533,10.3003619,317675356,,Q18487986
Brusciana,,village,,,43.6851019,10.9076656,310378565,,Q18486512
Bruscoli,,village,,,44.1423864,11.2427409,399064484,it:Bruscoli,Q3646006
Buca di Giona,,hamlet,,,43.7311305,11.880087,1306161237,,
Bucciano,,hamlet,,,43.6344552,10.8108894,495237006,it:Bucciano (San Miniato),Q16534053
Bucciano,,hamlet,,,43.297858,11.3686232,10115155907,,Q18491471
Buchignano,,hamlet,,,43.9280061,10.3432694,610579100,,Q18488462
Bucigna Nuova,,hamlet,,,43.8250318,11.5811194,2921555757,,
Bucine,,village,,,43.479199,11.6169754,61753400,,
Bucine,,hamlet,,,43.9903656,10.370758,4813636213,,
Buggiano Castello,,hamlet,,,43.8876063,10.7315643,1528866203,,
Buggina,,hamlet,,,44.1099109,10.3940479,3334827937,,
Bugliano,,hamlet,,,44.0744121,10.4950577,1267062046,,Q18488464
Buiano,,hamlet,,,43.7020951,11.7827164,440740285,,Q18484253
Bulciano,,hamlet,,,43.7264259,12.0189942,1268572177,,Q18484260
Buliciano,,hamlet,,,43.3914208,11.0520744,3826376657,it:Buliciano,Q2895443
Buon Riposo,,hamlet,,,43.3208497,10.6251253,495230290,,Q18490058
Buonconvento,,village,,,43.1381881,11.482096,61753703,en:Buonconvento,Q91119
Burchietto,,hamlet,,,43.5227841,10.3814846,11092995684,,Q18487988
Burchio,,hamlet,,,43.6796544,11.4453301,336642595,,
Burgianico,,hamlet,,,43.9575788,10.9086613,2810782908,,
Buriana,,hamlet,,,43.9582006,10.4253821,13392776485,,
Buriano,,hamlet,,,43.9160959,11.1136476,1713034035,,
Buriano,,hamlet,,,43.8271222,10.966524,1874197345,it:Buriano (Quarrata),Q926209
Buriano,,village,,,42.8452101,10.9885721,2795141557,it:Buriano (Castiglione della Pescaia),Q1911290
Busatica,,hamlet,,,44.329987,9.8851154,601254520,,
Busdagno,,hamlet,,,44.017813,10.4669414,693880674,,Q18488470
Busenga,,hamlet,,,43.5329807,11.8480084,1983502150,,
Butale,,hamlet,,,43.3638583,11.792042,1434671799,,Q18484275
Buti,,village,,,43.7273019,10.5877174,61753617,,
Buttoli,,hamlet,,,44.0469352,11.2420414,395370507,,Q18486526
Bòlago di Sopra,,hamlet,,,44.0377913,10.9639185,905082038,,
Bùcena,,hamlet,,,43.7721148,11.7709119,633632411,,
Ca' Cerchioni,,hamlet,,,43.7190145,12.0571706,5129178873,,
Ca' Grande,,hamlet,,,44.314088,9.9240958,7857104886,,
Ca' Maggianica,,hamlet,,,44.1299407,11.3233593,3600504120,,
Ca' Matteo,,hamlet,,,44.07926,10.4339887,1267062712,,Q18488472
Ca' Nove,,hamlet,,,44.1860051,11.3376775,2408235318,,Q18486530
Ca' Rapetti,,hamlet,,,44.2849141,9.9493381,1003621983,,Q18489319
Ca' Serafino,,hamlet,,,44.0825823,10.4303938,1267061961,,Q18488473
Ca' dei Grandi,,hamlet,,,43.9492907,10.4757509,13387540217,,
Ca' dei Sabbatini,,hamlet,,,44.1637419,11.2911377,10760152985,,
Ca' del Prato,,hamlet,,,44.2908015,9.9119897,7856861087,,
Ca' di Cecco,,hamlet,,,44.0463457,10.1650718,11772025872,,
Ca' di Gelle,,hamlet,,,43.3641417,12.0021031,8942133322,"it:Polvano#San_Martino,_Alteto,_Ca'_di_Gelle_e_il_Cozzolare",
Ca' di Giamba,,hamlet,,,44.0994389,10.9880779,11211955001,,
Ca' di Nanni,,hamlet,,,44.0891878,11.024182,2940853749,,
Caburraccia,,hamlet,,,44.1764202,11.3942073,403780252,,
Caccialupi,,hamlet,,,43.7542769,10.6194374,2941903545,,Q18490061
Cadodolo,,hamlet,,,44.2282869,10.0509447,1467639424,,Q18489320
Cafaggio,,hamlet,,,43.5276159,11.8144468,440217680,,Q18484316
Cafaggio,,hamlet,,,43.4493175,10.4485086,603346709,,
Cafaggio,,hamlet,,,43.0430067,10.6384085,1265955024,,
Cafaggiolo,,hamlet,,,43.9656712,11.2949659,1111706236,,
Caggio,,hamlet,,,43.4281862,11.287057,1334629489,,
Caggiolo,,hamlet,,,43.4288443,11.2817478,1334629764,,
Caggiolo,,hamlet,,,43.5747981,11.8897593,1997671570,,
Cagliabati,,hamlet,,,44.1264115,11.3914652,2288410956,,
Caglieglia,,hamlet,,,44.069675,10.1689647,1433663408,,Q18489322
Caiano,,hamlet,,,43.767704,11.6526617,297299600,,Q18484321
Caiano,,hamlet,,,43.86139,11.5858839,864685409,,
Cala Moresca,,hamlet,,,42.4212914,11.0938262,316053848,,Q18487607
Cala Piccola,,hamlet,,,42.4062018,11.0948697,316053849,,
Calamari,,hamlet,,,43.9470679,10.70707,1286378183,,Q18490681
Calambrone,,village,,,43.5947181,10.2973731,436633158,it:Calambrone,Q1242639
Calamecca,,village,,,43.9892427,10.7695944,632351551,it:Calamecca,Q3650044
Calavorno,,village,,,44.0217216,10.5297323,7303966156,it:Calavorno,Q87829292
Calbenzano,,hamlet,,,43.6147967,11.8631358,662351955,,Q63522481
Calbuffa,,hamlet,,,43.7205689,12.2123653,1268571091,,Q18484328
Calcaferro,,hamlet,,,43.9852705,10.3054246,1432204015,,Q18488474
Calci,,village,,,43.725799,10.5152807,61753616,,
Calcinaia,,village,,,43.6832014,10.6153079,213248505,,
Calcinaia,,hamlet,,,43.6483889,11.206227,312565289,,Q103016
Calcinaia,,hamlet,,,43.7629555,11.1050733,3902583370,,
Calcinara,,hamlet,,,44.2092906,9.9614943,1267019804,,Q18489324
Calcinare,,hamlet,,,44.1707351,11.4098984,13002694107,,
Calcione,,hamlet,,,43.2935978,11.6859173,1887865266,,
Caldana,,village,,,42.8948497,10.9268329,2795141558,it:Caldana,Q1985494
Caldana di Sopra,,hamlet,,,43.3003446,11.2381035,1544192751,,Q18491477
Caldese,,hamlet,,,43.3738365,11.9685521,4096826060,,
Caldine,,village,,,43.8321666,11.3087198,1947357004,it:Caldine,Q18486545
Calenzano Primo,,hamlet,,,43.6747298,10.8762577,1759757063,it:Calenzano (San Miniato),Q18490070
Calenzano Secondo,,hamlet,,,43.6739316,10.8795232,1775357237,it:Calenzano (San Miniato),
Caliano,,hamlet,,,43.5666277,11.8583544,704382529,,
Calizzana,,hamlet,,,44.3769571,9.9058589,1003555139,,Q18489326
Callai,,hamlet,,,43.7457575,11.2968022,318680487,,
Calleta,,village,,,43.6477774,11.7256107,440696316,,Q18484350
Calomini,,hamlet,,,44.0573221,10.4069627,1435761321,,
Calpetardo,,hamlet,,,43.6715998,10.7972429,1759757070,,Q18490074
Calucaccia,,hamlet,,,43.7517638,12.2318706,1268572024,,Q18484358
Calzaiolo,,hamlet,,,43.6342262,11.1790733,312565290,,
Calzavitello,,hamlet,,,44.3560323,9.730547,4225440400,,Q18489327
Camaggiori,,hamlet,,,43.4240175,11.0779785,1540573678,,
Camaioni,,hamlet,,,43.765742,11.0381083,317055315,,
Camaldoli,,hamlet,,,43.7940385,11.8203834,300695748,it:Camaldoli,Q2019442
Cambiano,,hamlet,,,43.6338906,10.9602551,495240596,it:Cambiano (Castelfiorentino),Q3651163
Cambiaticcio,,hamlet,,,43.9828683,11.1500587,1140996827,,
Camigliano,,village,,,43.0074602,11.397648,514255319,it:Camigliano (Montalcino),Q18491480
Camigliano,,village,,,43.8835121,10.6020199,1976733522,it:Camigliano (Capannori),Q101246604
Camigliano,,village,,,43.8688098,10.6041206,1976733529,it:Camigliano (Capannori),Q101246604
Cammenata,,hamlet,,,43.5131757,11.4941712,3607806292,,
Camoggiano,,hamlet,,,43.994402,11.2168921,8895070355,,
Camola,,hamlet,,,42.7987145,10.1838474,317675357,,Q18487993
Campaccio,,hamlet,,,43.6413191,11.7981242,765101441,,
Campaccio,,hamlet,,,43.9997387,10.4325472,1267063709,,Q18488479
Campaccio,,hamlet,,,43.2610383,11.9994138,1434672310,,Q18484373
Campagnana,,hamlet,,,44.0338327,11.1089162,395370511,,Q18491314
Campagnatico,,village,,,42.883729,11.273537,61753508,,
Campagrina,,hamlet,,,44.0595635,10.2559862,1433663467,,Q18488481
Campaiana,,hamlet,,,44.2076881,10.3951843,1921749074,,Q18488483
Campaldaio,,hamlet,,,44.0675571,11.010576,1444932334,,
Campalli,,hamlet,,,43.4210092,11.2906358,1296264937,,
Campalto,,hamlet,,,43.0638937,10.5817347,2813475278,,Q18487994
Campeda Nuova,,hamlet,,,44.1125193,10.9739682,6035016707,,
Campeda Vecchia,,hamlet,,,44.108612,10.9752689,6035016708,,Q56450950
Camperiti,,hamlet,,,43.7704176,11.4753897,2918708983,,
Campetti,,hamlet,,,44.1168511,10.728889,9748565427,,
Campi,,hamlet,,,43.697763,11.8551866,1303504107,,Q18484380
Campi,,hamlet,,,43.413905,11.9814895,1452654941,,
Campi,,hamlet,,,43.4009141,11.4913595,2099641836,,
Campia,,hamlet,,,44.0904272,10.4513039,975222230,,
Campiglia d'Orcia,,village,,,42.9468116,11.6689798,598567867,it:Campiglia d'Orcia,Q14544349
Campiglia dei Foci,,village,,,43.4141115,11.0792575,317673057,it:Campiglia dei Foci,Q2189007
Campiglio,,hamlet,,,43.9800824,10.8565274,1432155052,,
Campiglio,,hamlet,,,43.8597526,10.9522084,2381057813,,Q116621321
Campiglione,,hamlet,,,44.1750082,10.1017967,1411140806,,
Campiglioni,,hamlet,,,43.7590121,11.5411923,358006319,,Q18486579
Campiglioni,,village,,,43.9284513,10.2853974,12142149307,,
Campigno,,hamlet,,,44.0197193,11.591533,1294875733,,
Campitelle,,hamlet,,,42.7950261,10.2923695,317675358,,Q18487997
Campo,,village,,,43.7108705,10.4787133,245803511,it:Campo (San Giuliano Terme),Q18490076
Campo,,hamlet,,,44.0917756,10.4328233,1293853053,,
Campo,,hamlet,,,43.9051032,10.3903785,8594579946,,
Campo Ai Peri,,hamlet,,,42.7773641,10.3452636,317675359,,Q18487999
Campo Magno,,hamlet,,,44.0329814,10.8424717,1302424433,,Q18490694
Campo Tizzoro,,village,,,44.0381843,10.8648546,248921402,it:Campo Tizzoro,Q3654633
Campo ai Peri,,hamlet,,,43.4313391,11.2106217,470219149,,
Campo al Melo,,hamlet,,,43.5737538,10.374443,330680442,,Q18488002
Campo al Santo,,hamlet,,,43.078346,10.9369841,1728025440,,
Campo di Sopra,,hamlet,,,44.2215684,9.9191376,1445480862,,Q18489329
Campocatino,,hamlet,,,44.1209434,10.2573221,577812145,it:Campocatino (Vagli Sotto),Q48804185
Campocecina,,hamlet,,,44.1201044,10.1216592,1694352274,,
Campodone,,hamlet,,,44.378571,9.912704,1818575920,,
Campogialli,,village,,,43.5400881,11.6871794,623058437,it:Campogialli,Q3654731
Campogrande,,hamlet,,,44.2755862,10.0530315,10710037009,,
Campolemisi,,hamlet,,,44.002964,10.3936771,2613433992,,
Campoli,,hamlet,,,44.2749473,9.9331091,1003621998,it:Campoli,Q1210401
Campolombardo,,hamlet,,,43.7981113,11.6695005,1987140003,,Q18484399
Campoluci,,hamlet,,,43.5106443,11.8372876,2816025912,it:Campoluci,Q3654734
Campomaggio,,hamlet,,,43.4876184,11.1567263,489270370,,Q18491484
Campomaggiore,,hamlet,,,43.7057195,10.589308,453006491,,
Campomigliaio,,hamlet,,,43.9412358,11.3083429,399068688,,
Camporaghena,,hamlet,,,44.302764,10.1701155,708696715,it:Camporaghena,Q3654743
Camporanda,,hamlet,,,44.2394602,10.3361041,3345792097,,
Campore,,hamlet,,,43.9212604,10.8035931,2702754508,,
Camporella,,hamlet,,,44.2512347,9.879519,1497141699,,Q18489335
Camporgiano,,village,,,44.1580565,10.3351514,61753560,,
Campori,,hamlet,,,44.1386374,10.4206255,376042431,,
Camporsevoli,,hamlet,,,42.9126402,11.8978808,1278085969,,Q21187616
Campovecchio,,hamlet,,,43.5763828,11.7672161,1976931026,,
Camprena,,hamlet,,,43.7218126,11.8144951,3465538014,,Q18484410
Campriano,,hamlet,,,43.1964525,11.3692252,498118168,,Q18491490
Camprugnani,,hamlet,,,43.9871694,10.9222315,767522597,,
Camucia,,village,,,43.2616948,11.9764003,1741866782,it:Camucia,Q2540274
Camugliano,,hamlet,,,43.6026392,10.6562647,2631410424,it:Camugliano,Q430060
Camurano,,hamlet,,,44.0618972,11.5892914,3486199036,,Q18486595
Cana,,village,,,42.7958742,11.4246028,4393601782,it:Cana (Roccalbegna),Q2429524
Canal d'Oro,,hamlet,,,43.967186,10.2447694,1432203422,,Q18488496
Canal di Sasso di sopra,,hamlet,,,44.0903108,10.9643771,5061847079,,
Canala,,hamlet,,,44.2293689,9.9393407,1445480319,,
Canale,,hamlet,,,43.4147336,11.2469418,469714951,,Q18491492
Canale,,hamlet,,,44.3506767,9.9195151,1003551377,,Q18489343
Canale,,hamlet,,,44.3306548,9.9821628,3824025761,,
Canale Scuro,,hamlet,,,44.360733,9.8916874,1003551320,,
Canaletto,,hamlet,,,44.310985,9.9741197,1003630420,,Q18489348
Canali,,hamlet,,,42.8702461,11.5471284,4802658712,,
Canapale,,village,,,43.911985,10.9497094,2048127587,,
Cancelli,,hamlet,,,43.6875495,11.5119765,767385637,,Q18486598
Canciola,,hamlet,,,44.2973334,9.918079,7857104904,,
Candeglia,,village,,,43.9535653,10.9430007,568544138,,
Candeli,,hamlet,,,43.7625061,11.3366512,318680488,,Q18486611
Canepari,,hamlet,,,44.1561116,9.9864522,1267020455,it:Canepari (Fosdinovo),Q18489350
Canfittori,,hamlet,,,43.9214029,10.769619,495242199,,Q18490703
Canigiano,,hamlet,,,44.1771318,10.3835144,1270566200,,
Canipaia,,hamlet,,,44.1583087,10.2529331,8097066950,,
Caniparola,,village,,,44.1078372,9.9977848,6216431816,it:Caniparola,Q3655365
Cannelle,,hamlet,,,42.3497377,10.9218019,8614365761,,
Canneto,,village,,,43.2008278,10.7365595,495226424,it:Canneto (Monteverdi Marittimo),Q3655410
Canneto,,hamlet,,,44.3419982,10.0039508,1003626855,,Q18489354
Canneto,,hamlet,,,43.9100439,11.1230319,3400590206,,
Canneto,,hamlet,,,44.237644,10.0895751,3445018264,,
Canneto,,hamlet,,,43.6633226,10.909369,6837393650,it:Canneto (San Miniato),Q26207433
Cannuccio,,hamlet,,,43.3321048,11.2224703,460478384,,Q18491495
Canola,,hamlet,,,44.294012,10.1233532,2598570867,,Q18489355
Canonica,,hamlet,,,43.5885078,11.3504498,5485371146,,
Canonica a Cerreto,,hamlet,,,43.3715264,11.4022798,1012172324,,
Canonica di Cercina,,hamlet,,,43.8304973,11.2723908,1951100764,it:Canonica di Cercina,Q3655515
Canossa,,hamlet,,,44.2826057,9.9273221,1003621992,,
Canova,,hamlet,,,44.1922869,10.0303211,1267021246,,Q18489360
Cansoli,,hamlet,,,44.0091273,10.2623381,1432203631,,Q18488499
Cantagallo,,village,,,44.0221929,11.0797738,61753688,it:Cantagallo (Italia),Q20382
Cantagallo,,hamlet,,,43.7096964,11.3584839,2675650626,,
Cantagrillo,,village,,,43.8756937,10.9152364,1712670022,,Q64822372
Cantalupo,,hamlet,,,43.9968181,11.2342817,8895070392,,
Cantiere-Ponticello,,hamlet,,,44.3447993,9.9148527,1003551324,,Q18489362
Cantombacci,,hamlet,,,44.08683,10.4305376,1267061950,,Q18488501
Canvecchio,,hamlet,,,43.7346751,11.9515918,1717882043,,
Canà,,hamlet,,,44.3918905,9.8553542,1003601991,,Q18489337
Capalbio,,village,,,42.4548792,11.4195148,61753480,,
Capalbio Scalo,,village,,,42.4084215,11.3717085,438607151,it:Capalbio Scalo,Q2056693
Capalle,,village,,,43.8396388,11.1320353,1935073012,it:Capalle,Q2411983
Capanna,,hamlet,,,43.8275336,10.7243869,2117857293,,
Capanna,,hamlet,,,43.7814358,10.9606402,3166824654,,
Capanne,,village,,,43.67613,10.7356723,259829831,,Q26807268
Capanne,,hamlet,,,43.0166918,10.9111351,374386133,,
Capanne,,hamlet,,,44.0689633,10.3173972,1435761536,,
Capanne,,village,,,44.0137873,10.163416,4883244557,,Q125145722
Capanne di Sillano,,hamlet,,,44.2561907,10.3097659,577763730,,
Capanne di Sopra,,hamlet,,,44.012289,10.7911497,1286379220,,
Capanne di Sopra,,hamlet,,,43.7124234,10.8879263,1775357238,,Q18486623
Capanne di Sotto,,hamlet,,,44.0151095,10.7852432,1286379786,,
Capannelle,,hamlet,,,44.1060698,10.3725723,1270566560,,Q18488504
Capannelle,,hamlet,,,42.8735643,11.5445535,4802658711,,Q18487614
Capannile,,hamlet,,,43.5670386,10.5867809,1002846736,it:Capannile,Q1897378
Capannili,,hamlet,,,42.77009,10.2351943,317675360,,Q18488007
Capannino della Suvera,,hamlet,,,43.3072182,11.1118728,317673058,,Q18491499
Capannole,,village,,,43.4416755,11.6240785,252471508,it:Capannole,Q18484425
Capannoli,,village,,,43.5867314,10.6744566,61753600,,
Capannuccia,,hamlet,,,43.7683668,11.1333177,317055320,,
Capannuccia,,hamlet,,,43.7004228,11.3098251,336642600,,
Capenti,,hamlet,,,42.8631927,11.5498044,2532210304,,Q98786054
Capezzano Monte,,hamlet,,,43.963324,10.2500815,1432203918,it:Capezzano Monte,Q3656809
Capezzano Pianore,,village,,,43.9283948,10.2628129,263706071,it:Capezzano Pianore,Q3656810
Capezzi,,hamlet,,,43.7433411,11.6980248,297364460,,Q18484430
Capitignano,,hamlet,,,43.9227731,11.4054716,5618395519,,
Capo Perla,,hamlet,,,42.7502857,10.405013,5636153810,,
Capoli,,hamlet,,,44.1950239,10.2548748,1293345133,,
Capoliveri,,village,,,42.7434524,10.3787797,61753530,,Q30023652
Capolona,,village,,,43.563998,11.8587865,61753382,,Q52068
Capornano,,village,,,43.9341994,10.6435454,1553696322,,
Caposelvi,,hamlet,,,43.4910372,11.5816746,339654058,it:Caposelvi,Q1847491
Capostrada,,village,,,43.9543314,10.9016979,2051982152,it:Capostrada,Q3657289
Cappella,,hamlet,,,43.8938472,10.475877,495247187,,
Cappella,,hamlet,,,44.0426619,10.6287643,1502704216,,
Cappella,,village,,,43.8818044,10.4876843,1762608898,,
